yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check
17,1,1959,13,6,260,91,4,244000,1306,8.3795719,12.404923,59,1303,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,15,1,0,0,0,10.351392,10.17136,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
6,1,1959,13,6,38,51,4,115000,1306,6.8990974,11.652687,59,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,15,1,0,0,0,10.351868,10.173147,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
12,1,1971,13,6,108,95,4,250000,1306,6.6991162,12.429216,71,3174,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,71,7.7089362,0,0,1995,3,0,1,0,1971,10.766459,10.431275,10.43069088753915,10.430691,10.76164414756883,10.76182749224891
15,1,1951,13,6,38,51,4,238000,1306,7.4383836,12.380026,51,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,23,0,,1,0,10.351406,,,,10.35171889084797,10.35189922681185
5,2,1972,13,6,143,14,4,24000,1306,6.3969297,10.085809,72,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,72,7.7089362,0,0,1995,2,0,1,0,1972,10.630263,10.429838,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
17,1,1963,13,6,38,93,4,360000,1306,7.3822131,12.793859,63,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,63,7.7089362,0,0,1995,11,0,,0,1963,10.057456,,,,10.04665199531833,10.04683723826633
12,2,1962,13,6,190,93,4,183000,1306,7.0420675,12.117242,62,1371,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,62,7.7089362,0,0,1995,12,1,0,0,1962,10.395637,10.172144,10.17248729863895,10.172487,10.39415118654703,10.39431418532508
9,2,1952,13,6,143,74,4,225000,1306,7.1089201,12.323855,52,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,22,0,,1,0,10.351811,,,,10.35171889084797,10.35189922681185
12,1,1952,13,6,38,51,4,20000,1306,4.3275385,9.9034872,52,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,22,0,,1,0,10.351654,,,,10.35171889084797,10.35189922681185
9,2,1965,13,6,23,31,4,165000,1306,6.378911,12.0137,65,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,65,7.7089362,0,0,1995,9,0,,0,1965,10.430406,,,,10.43291624165885,10.43309827600982
12,1,1961,13,6,49,91,4,295000,1306,7.8411403,12.59473,61,1376,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,13,1,0,0,0,10.351579,10.17214,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
12,1,1962,13,6,49,91,4,450000,1306,7.9418292,13.017003,62,1376,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,62,7.7089362,0,0,1995,12,1,0,0,1962,10.395637,10.172144,10.17248729863895,10.172487,10.39415118654703,10.39431418532508
8,1,1972,13,6,38,74,4,150000,1306,7.1998916,11.91839,72,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,72,7.7089362,0,0,1995,2,0,1,0,1972,10.641502,10.430523,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
15,2,1958,13,6,18,91,4,400000,1306,7.6417246,12.89922,58,1372,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,16,1,0,0,0,10.351479,10.171681,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
12,1,1967,13,6,207,91,4,162000,1306,6.9201779,11.995352,67,1371,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,67,7.7089362,0,0,1995,7,0,,0,1967,10.360695,,,,10.35912603381991,10.35932285107094
12,1,1964,13,6,24,96,4,146200,1306,6.8688502,11.892731,64,1374,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,64,7.7089362,0,0,1995,10,0,,0,1964,10.228271,,,,10.22650233260402,10.22666866152589
3,1,1965,13,6,38,62,4,150000,1306,6.5431123,11.91839,65,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,65,7.7089362,0,0,1995,9,0,,0,1965,10.421833,,,,10.43291624165885,10.43309827600982
3,2,1954,13,6,143,95,4,180000,1306,7.130899,12.100712,54,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,20,0,,1,0,10.352079,,,,10.35171889084797,10.35189922681185
9,2,1970,13,6,190,95,4,175000,1306,6.5431123,12.072541,70,1371,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,70,7.7089362,0,0,1995,4,0,1,0,1970,10.525845,10.430822,10.43069088753915,10.430691,10.5277057239283,10.52789724991493
5,1,1953,13,6,142,51,4,150000,1306,6.5067444,11.91839,53,1471,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,21,0,,1,0,10.352034,,,,10.35171889084797,10.35189922681185
12,1,1953,13,6,38,91,4,200000,1306,6.9696307,12.206073,53,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,21,0,,1,0,10.351626,,,,10.35171889084797,10.35189922681185
11,1,1950,13,6,38,94,4,200000,1306,6.6766434,12.206073,100,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,24,0,,1,0,10.351702,,,,10.35171889084797,10.35189922681185
6,2,1969,13,6,23,62,4,185000,1306,6.716465,12.128111,69,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,69,7.7089362,0,0,1995,5,0,1,0,1969,10.499632,10.42998,10.43069088753915,10.430691,10.51056509252809,10.51075263940537
17,1,1965,13,6,226,93,4,125000,1306,6.9485774,11.736069,65,1502,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,65,7.7089362,0,0,1995,9,0,,0,1965,10.441836,,,,10.43291624165885,10.43309827600982
17,1,1958,13,6,207,51,4,720000,1306,8.2295113,13.487006,58,1371,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,16,1,0,0,0,10.351378,10.171345,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
14,1,1952,13,6,272,91,4,370000,1306,7.8514452,12.821259,52,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,22,0,,1,0,10.351549,,,,10.35171889084797,10.35189922681185
12,1,1959,13,6,24,41,4,300000,1306,7.5616817,12.611538,59,1374,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,15,1,0,0,0,10.351608,10.172172,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
6,2,1954,13,6,183,71,4,150000,1306,6.5067444,11.91839,54,1308,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,20,0,,1,0,10.351923,,,,10.35171889084797,10.35189922681185
12,2,1971,13,6,115,51,4,250000,1306,6.7944264,12.429216,71,1373,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,71,7.7089362,0,0,1995,3,0,1,0,1971,10.766459,10.431275,10.43069088753915,10.430691,10.76164414756883,10.76182749224891
12,2,1968,13,6,143,33,4,150000,1306,6.703455,11.91839,68,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,68,7.7089362,0,0,1995,6,0,1,0,1968,10.644263,10.431101,10.43069088753915,10.430691,10.64129396511536,10.6416543908657
6,2,1953,13,6,143,11,4,162000,1306,7.2768526,11.995352,53,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,21,0,,1,0,10.351975,,,,10.35171889084797,10.35189922681185
6,2,1961,13,6,23,32,4,180000,1306,6.6368804,12.100712,61,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,13,1,0,0,0,10.351894,10.173178,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
17,1,1955,13,6,38,91,4,300000,1306,7.6143255,12.611538,55,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,19,0,,1,0,10.351444,,,,10.35171889084797,10.35189922681185
12,1,1959,13,6,112,91,4,266000,1306,7.4160776,12.491252,59,3375,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,15,1,0,0,0,10.351608,10.172172,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
9,2,1965,13,6,143,11,4,10000,1306,6.0322866,9.2103405,65,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,65,7.7089362,0,0,1995,9,0,,0,1965,10.430406,,,,10.43291624165885,10.43309827600982
17,1,1953,13,6,396,93,4,225000,1306,7.3822131,12.323855,53,3275,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,21,0,,1,0,10.351336,,,,10.35171889084797,10.35189922681185
5,2,1967,13,6,143,14,4,150000,1306,6.3889613,11.91839,67,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,67,7.7089362,0,0,1995,7,0,,0,1967,10.346972,,,,10.35912603381991,10.35932285107094
12,1,1967,13,6,43,93,4,200000,1306,6.6766434,12.206073,67,1372,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,67,7.7089362,0,0,1995,7,0,,0,1967,10.360695,,,,10.35912603381991,10.35932285107094
15,1,1955,13,6,59,91,4,262000,1306,7.5062866,12.4761,55,1472,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,19,0,,1,0,10.351541,,,,10.35171889084797,10.35189922681185
17,1,1954,13,6,100,75,4,400000,1306,7.8753395,12.89922,54,7204,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,20,0,,1,0,10.351346,,,,10.35171889084797,10.35189922681185
6,1,1962,13,6,207,95,4,150000,1306,6.703455,11.91839,62,1371,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,62,7.7089362,0,0,1995,12,1,0,0,1962,10.385258,10.173182,10.17248729863895,10.172487,10.39415118654703,10.39431418532508
6,1,1954,13,6,311,95,4,100000,1306,6.1376472,11.512925,54,1275,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,20,0,,1,0,10.351923,,,,10.35171889084797,10.35189922681185
12,1,1966,13,6,142,34,4,325000,1306,7.5210962,12.691581,66,1471,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,66,7.7089362,0,0,1995,8,0,,0,1966,10.363054,,,,10.36109802201749,10.36127851952459
6,2,1957,13,6,143,14,4,84000,1306,6.0810766,11.338573,57,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,17,1,0,0,0,10.351994,10.173236,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
15,2,1962,13,6,138,93,4,282000,1306,7.9853144,12.549663,62,1401,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,62,7.7089362,0,0,1995,12,1,0,0,1962,10.400826,10.171625,10.17248729863895,10.172487,10.39415118654703,10.39431418532508
13,2,1966,13,6,143,93,4,50000,1306,6.0322866,10.819778,66,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,66,7.7089362,0,0,1995,8,0,,0,1966,10.36543,,,,10.36109802201749,10.36127851952459
6,1,1955,13,6,59,51,4,250000,1306,7.01757,12.429216,55,1472,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,19,0,,1,0,10.351971,,,,10.35171889084797,10.35189922681185
12,2,1952,13,6,143,91,4,284000,1306,7.4815559,12.556729,52,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,22,0,,1,0,10.351654,,,,10.35171889084797,10.35189922681185
12,1,1969,13,6,272,62,4,250000,1306,6.6484728,12.429216,69,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,69,7.7089362,0,0,1995,5,0,1,0,1969,10.513837,10.431129,10.43069088753915,10.430691,10.51056509252809,10.51075263940537
6,2,1955,13,6,143,51,4,130000,1306,6.5177941,11.77529,55,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,19,0,,1,0,10.351971,,,,10.35171889084797,10.35189922681185
12,2,1965,13,6,143,91,4,233000,1306,7.3349133,12.358793,65,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,65,7.7089362,0,0,1995,9,0,,0,1965,10.434692,,,,10.43291624165885,10.43309827600982
5,2,1958,13,6,143,14,4,60000,1306,5.8091431,11.0021,58,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,16,1,0,0,0,10.351979,10.173366,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
4,2,1971,13,6,143,14,4,10000,1306,5.7446046,9.2103405,71,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,71,7.7089362,0,0,1995,3,0,1,0,1971,10.746756,10.429756,10.43069088753915,10.430691,10.76164414756883,10.76182749224891
12,1,1967,13,6,142,39,4,250000,1306,6.7944264,12.429216,67,1471,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,67,7.7089362,0,0,1995,7,0,,0,1967,10.360695,,,,10.35912603381991,10.35932285107094
15,1,1965,13,6,272,95,4,215000,1306,7.2285371,12.278394,65,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,65,7.7089362,0,0,1995,9,0,,0,1965,10.438978,,,,10.43291624165885,10.43309827600982
12,1,1950,13,6,38,93,4,250000,1306,7.171721,12.429216,100,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,24,0,,1,0,10.351643,,,,10.35171889084797,10.35189922681185
12,1,1951,13,6,24,95,4,350000,1306,8.6068058,12.765689,51,1374,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,23,0,,1,0,10.351581,,,,10.35171889084797,10.35189922681185
5,2,1969,13,6,143,74,4,150000,1306,6.1500697,11.91839,69,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,69,7.7089362,0,0,1995,5,0,1,0,1969,10.497265,10.429789,10.43069088753915,10.430691,10.51056509252809,10.51075263940537
12,1,1952,13,6,207,62,4,150000,1306,6.5067444,11.91839,52,1371,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,22,0,,1,0,10.351654,,,,10.35171889084797,10.35189922681185
3,1,1955,13,6,149,93,4,135000,1306,7.0945311,11.81303,55,1401,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,19,0,,1,0,10.352114,,,,10.35171889084797,10.35189922681185
12,2,1953,13,6,444,93,4,200000,1306,7.130899,12.206073,53,3219,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,21,0,,1,0,10.351626,,,,10.35171889084797,10.35189922681185
5,2,1960,13,6,143,91,4,135000,1306,6.8432169,11.81303,60,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,14,1,0,0,0,10.351982,10.173374,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
14,1,1962,13,6,43,91,4,200000,1306,6.9485774,12.206073,62,1372,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,62,7.7089362,0,0,1995,12,1,0,0,1962,10.399096,10.171799,10.17248729863895,10.172487,10.39415118654703,10.39431418532508
12,2,1956,13,6,143,41,4,150000,1306,6.9485774,11.91839,56,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,18,0,,1,0,10.351643,,,,10.35171889084797,10.35189922681185
12,1,1961,13,6,396,32,4,300000,1306,6.976748,12.611538,61,3275,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,13,1,0,0,0,10.351579,10.17214,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
12,1,1967,13,6,255,51,4,316000,1306,7.36518,12.663498,67,1405,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,67,7.7089362,0,0,1995,7,0,,0,1967,10.360695,,,,10.35912603381991,10.35932285107094
15,1,1963,13,6,10,71,4,308000,1306,7.5879989,12.637856,63,1373,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,63,7.7089362,0,0,1995,11,0,,0,1963,10.053577,,,,10.04665199531833,10.04683723826633
2,2,1967,13,6,143,31,4,90000,1306,5.7308111,11.407565,67,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,67,7.7089362,0,0,1995,7,0,,0,1967,10.34109,,,,10.35912603381991,10.35932285107094
6,1,1958,13,6,59,71,4,350000,1306,7.508193,12.765689,58,1472,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,16,1,0,0,0,10.351929,10.173197,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
12,1,1970,13,6,59,31,4,300000,1306,7.1998916,12.611538,70,1472,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,70,7.7089362,0,0,1995,4,0,1,0,1970,10.531762,10.431426,10.43069088753915,10.430691,10.5277057239283,10.52789724991493
12,2,1969,13,6,143,95,4,150000,1306,6.5431123,11.91839,69,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,69,7.7089362,0,0,1995,5,0,1,0,1969,10.513837,10.431129,10.43069088753915,10.430691,10.51056509252809,10.51075263940537
17,2,1951,13,6,23,93,4,698000,1306,8.4061184,13.455975,51,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,23,0,,1,0,10.351289,,,,10.35171889084797,10.35189922681185
12,2,1966,13,6,143,74,4,120000,1306,6.4377518,11.695247,66,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,66,7.7089362,0,0,1995,8,0,,0,1966,10.363054,,,,10.36109802201749,10.36127851952459
9,2,1972,13,6,143,51,4,100000,1306,6.5712829,11.512925,72,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,72,7.7089362,0,0,1995,2,0,1,0,1972,10.645248,10.430751,10.43069088753915,10.430691,10.64897013019299,10.6491647466483
15,2,1955,13,6,143,91,4,248500,1306,7.4533849,12.423198,55,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,19,0,,1,0,10.351541,,,,10.35171889084797,10.35189922681185
12,2,1963,13,6,143,91,4,185000,1306,7.0041471,12.128111,63,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,63,7.7089362,0,0,1995,11,0,,0,1963,10.04776,,,,10.04665199531833,10.04683723826633
12,1,1958,13,6,151,51,4,42000,1306,5.3879294,10.645425,58,1571,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,16,1,0,0,0,10.351628,10.172187,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
9,2,1963,13,6,140,74,4,200000,1306,6.2348108,12.206073,63,1304,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,63,7.7089362,0,0,1995,11,0,,0,1963,10.041943,,,,10.04665199531833,10.04683723826633
17,1,1963,13,6,24,31,4,300000,1306,7.4875736,12.611538,63,1374,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,63,7.7089362,0,0,1995,11,0,,0,1963,10.057456,,,,10.04665199531833,10.04683723826633
8,2,1966,13,6,143,11,4,90000,1306,6.3836846,11.407565,66,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,66,7.7089362,0,0,1995,8,0,,0,1966,10.353552,,,,10.36109802201749,10.36127851952459
12,1,1967,13,6,24,91,4,75000,1306,6.2013631,11.225244,67,1374,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,67,7.7089362,0,0,1995,7,0,,0,1967,10.360695,,,,10.35912603381991,10.35932285107094
15,1,1964,13,6,38,95,4,150000,1306,6.640276,11.91839,64,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,64,7.7089362,0,0,1995,10,0,,0,1964,10.235169,,,,10.22650233260402,10.22666866152589
17,1,1965,13,6,43,91,4,175000,1306,7.1598864,12.072541,65,1372,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,65,7.7089362,0,0,1995,9,0,,0,1965,10.441836,,,,10.43291624165885,10.43309827600982
12,2,1970,13,6,196,11,4,265000,1306,7.4123111,12.487485,70,1404,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,70,7.7089362,0,0,1995,4,0,1,0,1970,10.531762,10.431426,10.43069088753915,10.430691,10.5277057239283,10.52789724991493
12,1,1967,13,6,38,95,4,235000,1306,7.0892262,12.367341,67,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,67,7.7089362,0,0,1995,7,0,,0,1967,10.360695,,,,10.35912603381991,10.35932285107094
7,2,1950,13,6,143,14,4,56000,1306,6.0810766,10.933107,100,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,24,0,,1,0,10.351937,,,,10.35171889084797,10.35189922681185
12,2,1959,13,6,143,91,4,100000,1306,6.6608953,11.512925,59,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,15,1,0,0,0,10.351608,10.172172,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
4,2,1960,13,6,143,14,4,10000,1306,6.2146082,9.2103405,60,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,100,7.7089362,0,0,1995,14,1,0,0,0,10.352034,10.173545,10.17248729863895,10.172487,10.35171889084797,10.35189922681185
13,2,1951,13,6,143,91,4,259000,1306,7.9002352,12.464583,51,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,23,0,,1,0,10.351522,,,,10.35171889084797,10.35189922681185
15,2,1971,13,6,196,81,4,500000,1306,8.0984831,13.122363,71,1404,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,71,7.7089362,0,0,1995,3,0,1,0,1971,10.773847,10.431845,10.43069088753915,10.430691,10.76164414756883,10.76182749224891
4,2,1962,13,6,143,32,4,10000,1306,3.763603,9.2103405,62,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,62,7.7089362,0,0,1995,12,1,0,0,1962,10.381798,10.173528,10.17248729863895,10.172487,10.39415118654703,10.39431418532508
6,1,1964,13,6,38,62,4,150000,1306,6.3889613,11.91839,64,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,64,7.7089362,0,0,1995,10,0,,0,1964,10.214471,,,,10.22650233260402,10.22666866152589
9,2,1970,13,6,23,63,4,400000,1306,7.2934179,12.89922,70,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,70,7.7089362,0,0,1995,4,0,1,0,1970,10.525845,10.430822,10.43069088753915,10.430691,10.5277057239283,10.52789724991493
6,2,1950,13,6,143,14,4,10000,1306,4.9336743,9.2103405,100,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,24,0,,1,0,10.351996,,,,10.35171889084797,10.35189922681185
6,1,1955,13,6,38,92,4,125000,1306,6.7944264,11.736069,55,1375,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,19,0,,1,0,10.351971,,,,10.35171889084797,10.35189922681185
4,2,1969,13,6,143,74,4,125000,1306,6.6121049,11.736069,69,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,69,7.7089362,0,0,1995,5,0,1,0,1969,10.494897,10.429597,10.43069088753915,10.430691,10.51056509252809,10.51075263940537
12,1,1968,13,6,187,93,4,250000,1306,6.8997869,12.429216,68,1104,1.4346907,0,97582,.19034186,.41488111,155.48566,0,1,68,7.7089362,0,0,1995,6,0,1,0,1968,10.644263,10.431101,10.43069088753915,10.430691,10.64129396511536,10.6416543908657
5,2,1952,13,6,143,14,4,74000,1306,6.4243288,11.211821,52,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,22,0,,1,0,10.352021,,,,10.35171889084797,10.35189922681185
6,2,1964,13,6,143,95,4,10000,1306,4.8283138,9.2103405,64,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,64,7.7089362,0,0,1995,10,0,,0,1964,10.214471,,,,10.22650233260402,10.22666866152589
4,2,1951,13,6,143,51,4,300000,1306,7.5363641,12.611538,51,1306,1.4346907,0,97582,.19034186,.41488111,155.48566,0,0,100,7.7089362,0,0,1995,23,0,,1,0,10.352046,,,,10.35171889084797,10.35189922681185
17,2,1962,13,6,172,91,4,250000,1306,7.130899,12.429216,62,1302,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,62,7.7089362,0,0,1995,12,1,0,0,1962,10.404285,10.17128,10.17248729863895,10.172487,10.39415118654703,10.39431418532508
6,1,1962,13,6,207,95,4,160000,1306,6.3481393,11.982929,62,1371,1.4346907,0,97582,.19034186,.41488111,155.48566,1,0,62,7.7089362,0,0,1995,12,1,0,0,1962,10.385258,10.173182,10.17248729863895,10.172487,10.39415118654703,10.39431418532508
