yeduc,p105,birthyr,birthprov,p509kab,weight,p607,classwk,wage,birthpl,lhwage,lwage,p504th,resid,n_inpres_schools,high_inpres,child_pop_71,en71,wsppc,dens71,treat1b,treat2b,dum,moldyed,java,urban,year,age74,old,young,reallyold,pool_old_birthyr,yeduc_hat,yeduc_hat_single_IV,_yeduc_hat_single_IV_no_loo,yeduc_hat_single_IV_no_loo,yeduc_hat_no_loo,yeduc_hat_no_loo_check,lazy_reg_test,lhwage_resid,yeduc_resid,young_x_n_inpres,schools_resid,yeduc_hat_single_IV_po_no_loo,yeduc_resid_po,schools_resid_po,lhwage_resid_po,_yeduc_resid_po,_schools_resid_po,_lhwage_resid_po,yeduc_hat_single_IV_po
12,1,1959,12,75,108,51,4,1000000,1275,8.5580149,13.815511,59,3174,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,15,1,0,0,0,10.402134,10.216029,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,1.2271758,.24696679,0,.37078834,.066731378,.24850839,.37310287,1.2348361,.22912265,.371389,1.2252069,.067635037
5,2,1952,12,75,208,93,4,194000,1275,7.2058001,12.175613,52,1103,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,22,0,,1,0,10.402819,,,,10.40231033869122,10.40249310516048,,-.13084783,-6.3886843,,,,,,,-6.3882322,,-.13079792,
9,1,1956,12,75,311,95,4,190000,1275,6.798193,12.154779,56,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,18,0,,1,0,10.402418,,,,10.40231033869122,10.40249310516048,,-.53845489,-2.3886845,,,,,,,-2.3882322,,-.538405,
12,1,1968,12,75,34,72,4,200000,1275,7.1062064,12.206073,68,1272,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.643025,10.430425,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,.14561346,.20256537,1.1905098,-.39691839,-.071434036,.20367813,-.39909875,.14641337,.20612735,-.39703828,.14600652,-.072531372
12,1,1967,12,75,108,71,4,300000,1275,7.3540425,12.611538,67,3174,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,67,10.564022,0,1,1995,7,0,,0,1967,10.407895,,,,10.40845680369876,10.40865324637964,,.017394641,.61131561,,,,,,,.61176783,,.017444545,
6,1,1968,12,75,142,22,4,200000,1275,7.130899,12.206073,68,1471,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.635965,10.429867,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,.170306,-5.7974348,1.1905098,-.39691839,-.071434036,-5.8292818,-.39909875,.17124154,-5.7938728,-.39703828,.17069906,-.070580505
9,1,1965,12,75,151,62,4,150000,1275,6.5431123,11.91839,65,1571,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,65,10.564022,0,1,1995,9,0,,0,1965,10.46704,,,,10.46968809518313,10.46987227097808,,-.79353559,-2.3886845,,,,,,,-2.3882322,,-.7934857,
12,1,1966,12,75,59,51,4,300000,1275,6.976748,12.611538,66,1472,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,66,10.564022,0,1,1995,8,0,,0,1966,10.409924,,,,10.41009316423583,10.41027606475405,,-.35989991,.61131561,,,,,,,.61176783,,-.35984999,
17,1,1969,12,75,109,35,4,500000,1275,8.0471897,13.122363,69,3172,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,69,10.564022,0,1,1995,5,0,1,0,1969,10.542326,10.431101,10.43069088753915,10.430691,10.53412129791077,10.53431004801327,10.235272,1.0511492,5.1438332,1.1905098,-.45115191,-.081194527,5.1716518,-.45359179,1.056834,5.1466403,-.45124641,1.0514591,-.084180497
9,1,1955,12,75,311,62,4,400000,1275,7.7752557,12.89922,55,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,19,0,,1,0,10.402428,,,,10.40231033869122,10.40249310516048,,.43860778,-2.3886845,,,,,,,-2.3882322,,.4386577,
12,1,1968,12,75,108,38,4,300000,1275,7.3966022,12.611538,68,3174,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.643025,10.430425,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,.4360092,.20256537,1.1905098,-.39691839,-.071434036,.20367813,-.39909875,.43840432,.20612735,-.39703828,.43640226,-.072531372
6,1,1959,12,75,311,31,4,120000,1275,6.4377518,11.695247,59,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,15,1,0,0,0,10.402698,10.217464,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.89308721,-5.7530332,0,.37078834,.066731378,-5.7889442,.37310287,-.89866197,-5.7708774,.371389,-.89505625,.069512844
12,1,1967,12,75,311,37,4,300000,1275,7.4875736,12.611538,67,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,67,10.564022,0,1,1995,7,0,,0,1967,10.407895,,,,10.40845680369876,10.40865324637964,,.15092574,.61131561,,,,,,,.61176783,,.15097564,
12,1,1962,12,75,109,34,4,400000,1275,7.9575772,12.89922,62,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.43774,10.21603,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,.64074689,.16341911,0,.35667044,.064190559,.16427904,.3585473,.64411861,.16476178,.35662526,.64089501,.06501963
12,1,1970,12,75,59,39,4,600000,1275,7.8240461,13.304685,70,1472,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,70,10.564022,0,1,1995,4,0,1,0,1970,10.549706,10.430702,10.43069088753915,10.430691,10.54834463496632,10.54853668694331,10.235272,.90083951,.98953348,1.1905098,-.42687494,-.076825365,.99508148,-.42926827,.90589023,.99035239,-.4269025,.90092987,-.078280523
12,1,1959,12,75,109,62,4,1000000,1275,8.6005745,13.815511,59,3175,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,15,1,0,0,0,10.402134,10.216029,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,1.2697355,.24696679,0,.37078834,.066731378,.24850839,.37310287,1.2776613,.22912265,.371389,1.2677665,.067635037
12,1,1956,12,75,26,64,4,100000,1275,6.3889613,11.512925,56,1271,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,18,0,,1,0,10.402143,,,,10.40231033869122,10.40249310516048,,-.94768655,.61131561,,,,,,,.61176783,,-.94763666,
17,1,1957,12,75,65,91,4,305000,1275,7.5041032,12.628067,57,1276,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,17,1,0,0,0,10.401662,10.214828,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.21718189,5.6583681,0,.367439,.066128589,5.692389,.36964822,.21848769,5.659255,.36740914,.21727978,.065323628
12,1,1956,12,75,311,71,4,300000,1275,7.3966022,12.611538,56,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,18,0,,1,0,10.402143,,,,10.40231033869122,10.40249310516048,,.059954267,.61131561,,,,,,,.61176783,,.060004171,
9,1,1968,12,75,151,71,4,200000,1275,6.9485774,12.206073,68,1571,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.639496,10.430146,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,-.012015549,-2.7974346,1.1905098,-.39691839,-.071434036,-2.8128018,-.39909875,-.012081554,-2.7938726,-.39703828,-.011622495,-.071555942
9,2,1961,12,75,253,12,4,75000,1275,6.4049621,11.225244,61,1606,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,13,1,0,0,0,10.402407,10.216749,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.82273865,-2.8499789,0,.38187069,.068725884,-2.8680832,.38429648,-.82796502,-2.8498728,.38186711,-.82272691,.070651695
12,1,1960,12,75,311,91,4,280000,1275,7.1672664,12.542545,60,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.402133,10.216029,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.11846637,.18463719,0,.36258528,.065255061,.18558136,.36443943,-.11907216,.18584223,.36254472,-.11833339,.066082418
12,1,1963,12,75,311,51,4,210000,1275,7.2850494,12.254863,63,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,63,10.564022,0,1,1995,11,0,,0,1963,10.14893,,,,10.14916509693803,10.14935193523448,,-.051598448,.61131561,,,,,,,.61176783,,-.051548544,
12,1,1956,12,75,108,35,4,375000,1275,7.8930387,12.834682,56,3174,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,18,0,,1,0,10.402143,,,,10.40231033869122,10.40249310516048,,.55639088,.61131561,,,,,,,.61176783,,.55644077,
9,1,1952,12,75,311,62,4,300000,1275,7.0821085,12.611538,52,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,22,0,,1,0,10.402435,,,,10.40231033869122,10.40249310516048,,-.2545394,-2.3886845,,,,,,,-2.3882322,,-.25448948,
9,2,1967,12,75,392,35,4,250000,1275,7.171721,12.429216,67,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,67,10.564022,0,1,1995,7,0,,0,1967,10.404024,,,,10.40845680369876,10.40865324637964,,-.1649269,-2.3886845,,,,,,,-2.3882322,,-.164877,
12,2,1958,12,75,328,35,4,250000,1275,7.171721,12.429216,58,1210,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,16,1,0,0,0,10.402145,10.216022,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.12643622,.79249662,0,.35241258,.063424259,.79727614,.35453799,-.12719876,.79403323,.35236087,-.12626664,.0641004
12,1,1963,12,75,311,71,4,250000,1275,7.1110964,12.429216,63,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,63,10.564022,0,1,1995,11,0,,0,1963,10.14893,,,,10.14916509693803,10.14935193523448,,-.2255515,.61131561,,,,,,,.61176783,,-.2255016,
6,2,1970,12,75,116,11,4,200000,1275,7.0821085,12.206073,70,1209,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,70,10.564022,0,1,1995,4,0,1,0,1970,10.54256,10.43,10.43069088753915,10.430691,10.54834463496632,10.54853668694331,10.235272,.15890186,-5.0104666,1.1905098,-.42687494,-.076825365,-5.0385585,-.42926827,.15979277,-5.0096478,-.4269025,.15899222,-.076236509
17,1,1951,12,75,283,91,4,302225,1275,7.6217146,12.618927,51,1871,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,23,0,,1,0,10.401634,,,,10.40231033869122,10.40249310516048,,.28506669,5.6113157,,,,,,,5.6117678,,.28511661,
15,1,1965,12,75,311,81,4,150000,1275,6.6608953,11.91839,65,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,65,10.564022,0,1,1995,9,0,,0,1965,10.472823,,,,10.46968809518313,10.46987227097808,,-.67575252,3.6113155,,,,,,,3.6117678,,-.67570263,
12,2,1956,12,75,241,12,4,285000,1275,7.3027492,12.560245,56,1204,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,18,0,,1,0,10.402143,,,,10.40231033869122,10.40249310516048,,-.03389873,.61131561,,,,,,,.61176783,,-.033848826,
12,1,1966,12,75,109,93,4,150000,1275,7.130899,11.91839,66,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,66,10.564022,0,1,1995,8,0,,0,1966,10.409924,,,,10.41009316423583,10.41027606475405,,-.20574893,.61131561,,,,,,,.61176783,,-.20569903,
12,1,1960,12,75,311,93,4,197400,1275,7.169107,12.192987,60,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.402133,10.216029,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.11662578,.18463719,0,.36258528,.065255061,.18558136,.36443943,-.11722216,.18584223,.36254472,-.1164928,.066082418
12,2,1971,12,75,175,62,4,450000,1275,7.3540425,13.017003,71,1305,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,71,10.564022,0,1,1995,3,0,1,0,1971,10.743713,10.430552,10.43069088753915,10.430691,10.74246730011171,10.74265256322089,10.235272,.52162474,.63570887,1.1905098,-.38030288,-.068443716,.64019305,-.3829855,.52530426,.63759738,-.38036647,.52183312,-.069741957
17,1,1964,12,75,56,93,4,186000,1275,7.0836458,12.133502,64,7404,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,64,10.564022,0,1,1995,10,0,,0,1964,10.307194,,,,10.29840533827111,10.29857648166332,,-.25300208,5.6113157,,,,,,,5.6117678,,-.25295216,
12,1,1968,12,75,311,33,4,35000,1275,5.2056079,10.463103,68,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.643025,10.430425,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,-1.7549851,.20256537,1.1905098,-.39691839,-.071434036,.20367813,-.39909875,-1.7646258,.20612735,-.39703828,-1.7545921,-.072531372
6,1,1971,12,75,311,71,4,285000,1275,7.1849661,12.560245,71,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,71,10.564022,0,1,1995,3,0,1,0,1971,10.73551,10.430072,10.43069088753915,10.430691,10.74246730011171,10.74265256322089,10.235272,.3525483,-5.3642912,1.1905098,-.38030288,-.068443716,-5.4021301,-.3829855,.35503516,-5.3624024,-.38036647,.35275671,-.067834988
9,1,1958,12,75,108,95,4,500000,1275,8.0471897,13.122363,58,3174,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,16,1,0,0,0,10.402429,10.216737,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.7490325,-2.2075033,0,.35241258,.063424259,-2.2208169,.35453799,.75354993,-2.2059667,.35236087,.74920207,.065013975
12,1,1954,12,75,109,51,4,150000,1275,6.7944264,11.91839,54,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,20,0,,1,0,10.402138,,,,10.40231033869122,10.40249310516048,,-.54222143,.61131561,,,,,,,.61176783,,-.54217154,
12,1,1972,12,75,26,91,4,232200,1275,7.0978589,12.355354,72,1271,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,72,10.564022,0,1,1995,2,0,1,0,1972,10.6515,10.430595,10.43069088753915,10.430691,10.64897013019299,10.6491647466483,10.235272,.21686912,.59977746,1.1905098,-.47062793,-.084699661,.60347313,-.47352782,.21820541,.60253048,-.47072059,.21717291,-.086199448
12,1,1962,12,75,10,75,4,730000,1275,8.1826801,13.5008,62,1373,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.43774,10.21603,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,.86584979,.16341911,0,.35667044,.064190559,.16427904,.3585473,.87040603,.16476178,.35662526,.86599791,.06501963
6,1,1960,12,75,311,51,4,200000,1275,6.7254338,12.206073,60,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.402693,10.217463,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-.56029892,-5.8153629,0,.36258528,.065255061,-5.8451004,.36443943,-.56316406,-5.814158,.36254472,-.56016594,.067934364
12,1,1958,12,75,10,21,4,300000,1275,7.3540425,12.611538,58,1373,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,16,1,0,0,0,10.402145,10.216022,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.055885337,.79249662,0,.35241258,.063424259,.79727614,.35453799,.056222383,.79403323,.35236087,.056054901,.0641004
12,1,1965,12,75,109,41,4,100000,1275,6.4377518,11.512925,65,3175,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,65,10.564022,0,1,1995,9,0,,0,1965,10.469932,,,,10.46968809518313,10.46987227097808,,-.8988961,.61131561,,,,,,,.61176783,,-.89884621,
6,1,1960,12,75,311,74,4,150000,1275,6.1012793,11.91839,60,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,14,1,0,0,0,10.402693,10.217463,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,-1.1844535,-5.8153629,0,.36258528,.065255061,-5.8451004,.36443943,-1.1905104,-5.814158,.36254472,-1.1843204,.067934364
12,1,1967,12,75,109,91,4,300000,1275,7.6698952,12.611538,67,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,67,10.564022,0,1,1995,7,0,,0,1967,10.407895,,,,10.40845680369876,10.40865324637964,,.33324727,.61131561,,,,,,,.61176783,,.33329719,
12,1,1964,12,75,311,71,4,130000,1275,6.5177941,11.77529,64,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,64,10.564022,0,1,1995,10,0,,0,1964,10.298362,,,,10.29840533827111,10.29857648166332,,-.81885374,.61131561,,,,,,,.61176783,,-.81880385,
12,1,1954,12,75,109,22,4,450000,1275,8.2295113,13.017003,54,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,20,0,,1,0,10.402138,,,,10.40231033869122,10.40249310516048,,.89286339,.61131561,,,,,,,.61176783,,.89291328,
4,2,1955,12,75,253,12,4,135800,1275,6.6949744,11.818938,55,1207,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,19,0,,1,0,10.402887,,,,10.40231033869122,10.40249310516048,,-.64167345,-7.3886843,,,,,,,-7.3882322,,-.64162356,
15,2,1971,12,75,73,93,4,105000,1275,7.2850494,11.561716,71,1102,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,71,10.564022,0,1,1995,3,0,1,0,1971,10.747815,10.430793,10.43069088753915,10.430691,10.74246730011171,10.74265256322089,10.235272,.45263165,3.6357088,1.1905098,-.38030288,-.068443716,3.6613548,-.3829855,.45582446,3.6375973,-.38036647,.45284006,-.070695445
12,1,1969,12,75,109,51,4,200000,1275,6.8307943,12.206073,69,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,69,10.564022,0,1,1995,5,0,1,0,1969,10.534515,10.430419,10.43069088753915,10.430691,10.53412129791077,10.53431004801327,10.235272,-.1652461,.14383325,1.1905098,-.45115191,-.081194527,.14461112,-.45359179,-.16613978,.14664049,-.45124641,-.16493633,-.082410954
12,1,1968,12,75,108,62,4,100000,1275,6.1012793,11.512925,68,3174,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.643025,10.430425,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,-.85931367,.20256537,1.1905098,-.39691839,-.071434036,.20367813,-.39909875,-.86403418,.20612735,-.39703828,-.85892063,-.072531372
12,1,1962,12,75,109,41,4,100000,1275,6.5431123,11.512925,62,3171,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.43774,10.21603,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,-.77371806,.16341911,0,.35667044,.064190559,.16427904,.3585473,-.77778953,.16476178,.35662526,-.77356994,.06501963
9,1,1955,12,75,311,39,4,225000,1275,7.0663605,12.323855,55,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,19,0,,1,0,10.402428,,,,10.40231033869122,10.40249310516048,,-.27028742,-2.3886845,,,,,,,-2.3882322,,-.27023751,
9,1,1959,12,75,108,38,4,350000,1275,7.6417246,12.765689,59,3174,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,15,1,0,0,0,10.402415,10.216746,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.31088561,-2.7530332,0,.37078834,.066731378,-2.7702181,.37310287,.31282619,-2.7708774,.371389,.30891657,.068573944
12,1,1969,12,75,74,71,4,250000,1275,6.7944264,12.429216,69,1273,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,69,10.564022,0,1,1995,5,0,1,0,1969,10.534515,10.430419,10.43069088753915,10.430691,10.53412129791077,10.53431004801327,10.235272,-.20161399,.14383325,1.1905098,-.45115191,-.081194527,.14461112,-.45359179,-.20270436,.14664049,-.45124641,-.20130423,-.082410954
15,1,1955,12,75,337,91,4,315000,1275,7.5851541,12.660328,55,1103,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,19,0,,1,0,10.401875,,,,10.40231033869122,10.40249310516048,,.24850617,3.6113155,,,,,,,3.6117678,,.24855608,
12,1,1959,12,75,311,91,4,265000,1275,7.8823147,12.487485,59,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,100,10.564022,0,1,1995,15,1,0,0,0,10.402134,10.216029,10.21643293005017,10.216433,10.40231033869122,10.40249310516048,10.352642,.5514757,.24696679,0,.37078834,.066731378,.24850839,.37310287,.55491811,.22912265,.371389,.54950666,.067635037
6,1,1954,12,75,311,18,4,210000,1275,6.7254338,12.254863,54,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,20,0,,1,0,10.402717,,,,10.40231033869122,10.40249310516048,,-.61121404,-5.3886843,,,,,,,-5.3882322,,-.61116415,
12,1,1951,12,75,468,71,4,300000,1275,7.4875736,12.611538,51,3205,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,23,0,,1,0,10.402128,,,,10.40231033869122,10.40249310516048,,.15092574,.61131561,,,,,,,.61176783,,.15097564,
9,1,1968,12,75,311,51,4,350000,1275,7.508193,12.765689,68,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,68,10.564022,0,1,1995,6,0,1,0,1968,10.639496,10.430146,10.43069088753915,10.430691,10.64260042999678,10.64293263540287,10.235272,.54760009,-2.7974346,1.1905098,-.39691839,-.071434036,-2.8128018,-.39909875,.55060822,-2.7938726,-.39703828,.54799312,-.071555942
12,1,1955,12,75,109,71,4,600000,1275,8.1807213,13.304685,55,3175,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,19,0,,1,0,10.402151,,,,10.40231033869122,10.40249310516048,,.84407341,.61131561,,,,,,,.61176783,,.8441233,
12,1,1966,12,75,311,93,4,150000,1275,6.6819487,11.91839,66,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,66,10.564022,0,1,1995,8,0,,0,1966,10.409924,,,,10.41009316423583,10.41027606475405,,-.65469921,.61131561,,,,,,,.61176783,,-.65464932,
9,1,1970,12,75,311,41,4,150000,1275,6.6819487,11.91839,70,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,1,70,10.564022,0,1,1995,4,0,1,0,1970,10.546133,10.430351,10.43069088753915,10.430691,10.54834463496632,10.54853668694331,10.235272,-.24125798,-2.0104666,1.1905098,-.42687494,-.076825365,-2.0217385,-.42926827,-.24261063,-2.0096476,-.4269025,-.24116762,-.077258512
12,1,1963,12,75,311,71,4,150000,1275,6.703455,11.91839,63,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,63,10.564022,0,1,1995,11,0,,0,1963,10.14893,,,,10.14916509693803,10.14935193523448,,-.6331929,.61131561,,,,,,,.61176783,,-.63314301,
9,1,1956,12,75,311,71,4,210000,1275,6.6200733,12.254863,56,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,100,10.564022,0,1,1995,18,0,,1,0,10.402418,,,,10.40231033869122,10.40249310516048,,-.71657455,-2.3886845,,,,,,,-2.3882322,,-.71652466,
6,1,1965,12,75,311,38,4,280000,1275,7.0619059,12.542545,65,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,65,10.564022,0,1,1995,9,0,,0,1965,10.464149,,,,10.46968809518313,10.46987227097808,,-.27474204,-5.3886843,,,,,,,-5.3882322,,-.27469212,
12,1,1967,12,75,311,93,4,250000,1275,7.3540425,12.429216,67,1275,1.1905098,0,177235,.2837646,.39879823,2398.3472,0,0,67,10.564022,0,1,1995,7,0,,0,1967,10.407895,,,,10.40845680369876,10.40865324637964,,.017394641,.61131561,,,,,,,.61176783,,.017444545,
15,1,1962,12,75,114,72,4,2750000,1275,9.3464727,14.827111,62,3271,1.1905098,0,177235,.2837646,.39879823,2398.3472,1,0,62,10.564022,0,1,1995,12,1,0,0,1962,10.441309,10.215314,10.21643293005017,10.216433,10.43752075945561,10.43768913948647,10.352642,2.0296423,3.163419,0,.35667044,.064190559,3.1800656,.3585473,2.0403228,3.1647618,.35662526,2.0297906,.064101435
